feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,class
0,346,641,226,0,698,292,10,3
0,346,641,226,0,698,292,10,3
0,458,609,240,1,438,739,0,3
0,458,609,240,1,438,739,0,3
0,458,609,240,1,438,739,0,3
0,458,609,240,1,438,739,0,3
0,458,609,240,1,438,739,0,3
0,351,668,233,1,617,1010,0,3
0,351,668,233,1,617,1010,0,3
0,351,668,233,1,617,1010,0,3
0,351,668,233,1,617,1010,0,3
0,351,668,233,1,617,1010,0,3
0,351,668,233,1,617,1010,0,3
0,351,668,233,1,633,940,0,3
0,351,668,233,1,633,940,0,3
0,351,668,233,1,633,940,0,3
0,351,668,233,1,633,940,0,3
0,351,668,233,1,633,940,0,3
0,351,668,233,1,633,940,0,3
0,452,604,274,1,503,253,0,1
0,452,604,274,1,503,253,0,1
0,452,604,274,1,503,253,0,1
0,452,604,274,1,503,253,0,1
0,452,604,274,1,503,253,0,1
0,452,604,274,1,503,253,0,1
0,612,572,329,1,503,218,2,1
0,612,572,329,1,503,218,2,1
0,612,572,329,1,503,218,2,1
0,612,572,329,1,503,218,2,1
0,612,572,329,1,503,218,2,1
0,612,572,329,1,503,218,2,1
0,516,600,295,1,487,137,4,1
0,516,600,295,1,487,137,4,1
0,516,600,295,1,487,137,4,1
0,516,600,295,1,487,137,4,1
0,516,600,295,1,487,137,4,1
0,516,600,295,1,487,137,4,1
0,516,600,295,1,487,270,1,1
0,516,600,295,1,487,270,1,1
0,516,600,295,1,487,270,1,1
0,516,600,295,1,487,270,1,1
0,516,600,295,1,487,270,1,1
0,516,600,295,1,487,270,1,1
0,484,609,274,1,470,768,0,1
0,484,609,274,1,470,768,0,1
0,484,609,274,1,470,768,0,1
0,484,609,274,1,470,768,0,1
0,484,609,274,1,470,768,0,1
0,484,609,274,1,470,768,0,1
0,522,591,295,1,470,290,11,1
0,522,591,295,1,470,290,11,1
0,522,591,295,1,470,290,11,1
0,522,591,295,1,470,290,11,1
0,522,591,295,1,470,290,11,1
0,522,591,295,1,470,290,11,1
0,447,618,240,1,487,761,0,1
0,447,618,240,1,487,761,0,1
0,447,618,240,1,487,761,0,1
0,447,618,240,1,487,761,0,1
0,447,618,240,1,487,761,0,1
0,447,618,240,1,487,761,0,1
0,522,600,267,1,503,225,0,1
0,522,600,267,1,503,225,0,1
0,522,600,267,1,503,225,0,1
0,522,600,267,1,503,225,0,1
0,522,600,267,1,503,225,0,1
0,522,600,267,1,503,225,0,1
0,458,622,219,1,503,68,4,1
0,458,622,219,1,503,68,4,1
0,458,622,219,1,503,68,4,1
0,458,622,219,1,503,68,4,1
0,458,622,219,1,503,68,4,1
0,458,622,219,1,503,68,4,1
0,559,581,274,1,487,162,1,1
0,559,581,274,1,487,162,1,1
0,559,581,274,1,487,162,1,1
0,559,581,274,1,487,162,1,1
0,559,581,274,1,487,162,1,1
0,559,581,274,1,487,162,1,1
0,431,650,308,1,649,93,0,3
0,431,650,308,1,649,93,0,3
0,431,650,308,1,649,93,0,3
0,431,650,308,1,649,93,0,3
0,431,650,308,1,649,93,0,3
0,431,650,308,1,649,93,0,3
0,330,627,192,1,633,77,2,3
0,330,627,192,1,633,77,2,3
0,330,627,192,1,633,77,2,3
0,330,627,192,1,633,77,2,3
0,330,627,192,1,633,77,2,3
0,330,627,192,1,633,77,2,3
0,426,622,199,1,746,70,1,3
0,426,622,199,1,746,70,1,3
0,426,622,199,1,746,70,1,3
0,426,622,199,1,746,70,1,3
0,426,622,199,1,746,70,1,3
0,426,622,199,1,746,70,1,3
0,426,622,199,1,730,749,10,3
0,426,622,199,1,730,749,10,3
0,426,622,199,1,730,749,10,3
0,426,622,199,1,730,749,10,3
0,426,622,199,1,730,749,10,3
0,426,622,199,1,730,749,10,3
0,458,613,247,1,730,989,9,3
0,458,613,247,1,730,989,9,3
0,458,613,247,1,730,989,9,3
0,458,613,247,1,730,989,9,3
0,458,613,247,1,730,989,9,3
0,458,613,247,1,730,989,9,3
0,420,595,240,1,763,364,5,3
0,420,595,240,1,763,364,5,3
0,420,595,240,1,763,364,5,3
0,420,595,240,1,763,364,5,3
0,420,595,240,1,763,364,5,3
0,420,595,240,1,763,364,5,3
0,436,622,240,1,763,718,3,3
0,436,622,240,1,763,718,3,3
0,436,622,240,1,763,718,3,3
0,436,622,240,1,763,718,3,3
0,436,622,240,1,763,718,3,3
0,436,622,240,1,763,718,3,3
0,447,627,205,1,828,825,7,3
0,447,627,205,1,828,825,7,3
0,447,627,205,1,828,825,7,3
0,447,627,205,1,828,825,7,3
0,447,627,205,1,828,825,7,3
0,447,627,205,1,828,825,7,3
0,463,677,254,1,828,146,7,3
0,463,677,254,1,828,146,7,3
0,463,677,254,1,828,146,7,3
0,463,677,254,1,828,146,7,3
0,463,677,254,1,828,146,7,3
0,463,677,254,1,828,146,7,3
0,410,654,205,2,113,113,6,3
0,410,654,205,2,113,113,6,3
0,410,654,205,2,113,113,6,3
0,410,654,205,2,113,113,6,3
0,410,654,205,2,113,113,6,3
0,410,654,205,2,113,113,6,3
0,410,654,205,1,844,109,6,3
0,410,654,205,1,844,109,6,3
0,410,654,205,1,844,109,6,3
0,410,654,205,1,844,109,6,3
0,410,654,205,1,844,109,6,3
0,410,654,205,1,844,109,6,3
0,420,604,199,2,227,549,6,3
0,420,604,199,2,227,549,6,3
0,420,604,199,2,227,549,6,3
0,420,604,199,2,227,549,6,3
0,420,604,199,2,227,549,6,3
0,420,604,199,2,227,549,6,3
0,420,604,199,2,194,186,0,3
0,420,604,199,2,194,186,0,3
0,420,604,199,2,194,186,0,3
0,420,604,199,2,194,186,0,3
0,420,604,199,2,194,186,0,3
0,420,604,199,2,194,186,0,3
0,628,700,308,1,795,206,4,3
0,628,700,308,1,795,206,4,3
0,628,700,308,1,795,206,4,3
0,628,700,308,1,795,206,4,3
0,628,700,308,1,795,206,4,3
0,628,700,308,1,795,206,4,3
0,367,604,288,1,746,984,2,3
0,367,604,288,1,746,984,2,3
0,367,604,288,1,746,984,2,3
0,367,604,288,1,746,984,2,3
0,367,604,288,1,746,984,2,3
0,367,604,288,1,746,984,2,3
0,367,604,288,1,714,0,2,3
0,367,604,288,1,714,0,2,3
0,367,604,288,1,714,0,2,3
0,367,604,288,1,714,0,2,3
0,367,604,288,1,714,0,2,3
0,367,604,288,1,714,0,2,3
0,399,618,212,0,194,926,3,3
0,399,618,212,0,194,926,3,3
0,399,618,212,0,194,926,3,3
0,399,618,212,0,194,926,3,3
0,399,618,212,0,194,926,3,3
0,399,618,212,0,194,926,3,3
0,399,618,212,3,373,932,11,3
0,399,618,212,3,373,932,11,3
0,399,618,212,3,373,932,11,3
0,399,618,212,3,373,932,11,3
0,399,618,212,3,373,932,11,3
0,399,618,212,3,373,932,11,3
0,399,618,212,3,438,959,0,0
0,399,618,212,3,438,959,0,0
0,399,618,212,3,438,959,0,0
0,399,618,212,3,438,959,0,0
0,399,618,212,3,438,959,0,0
0,399,618,212,3,438,959,0,0
0,399,618,212,3,470,287,0,0
0,399,618,212,3,470,287,0,0
0,399,618,212,3,470,287,0,0
0,399,618,212,3,470,287,0,0
0,399,618,212,3,470,287,0,0
0,399,618,212,3,470,287,0,0
0,426,604,281,0,438,119,8,0
0,426,604,281,0,438,119,8,0
0,426,604,281,0,438,119,8,0
0,426,604,281,0,438,119,8,0
0,426,604,281,0,438,119,8,0
0,426,604,281,0,438,119,8,0
0,447,632,247,2,48,629,9,0
0,447,632,247,2,48,629,9,0
0,447,632,247,2,48,629,9,0
0,447,632,247,2,48,629,9,0
0,447,632,247,2,48,629,9,0
0,447,632,247,2,48,629,9,0
0,447,632,247,3,438,888,11,0
0,447,632,247,3,438,888,11,0
0,447,632,247,3,438,888,11,0
0,447,632,247,3,438,888,11,0
0,447,632,247,3,438,888,11,0
0,447,632,247,3,438,888,11,0
0,447,632,247,3,470,36,2,0
0,447,632,247,3,470,36,2,0
0,447,632,247,3,470,36,2,0
0,447,632,247,3,470,36,2,0
0,447,632,247,3,470,36,2,0
0,447,632,247,3,470,36,2,0
0,500,604,254,0,422,297,9,0
0,500,604,254,0,422,297,9,0
0,500,604,254,0,422,297,9,0
0,500,604,254,0,422,297,9,0
0,500,604,254,0,422,297,9,0
0,500,604,254,0,422,297,9,0
0,500,604,254,0,438,58,5,0
0,500,604,254,0,438,58,5,0
0,500,604,254,0,438,58,5,0
0,500,604,254,0,438,58,5,0
0,500,604,254,0,438,58,5,0
0,500,604,254,0,438,58,5,0
0,500,604,254,0,422,930,7,0
0,500,604,254,0,422,930,7,0
0,500,604,254,0,422,930,7,0
0,500,604,254,0,422,930,7,0
0,500,604,254,0,422,930,7,0
0,500,604,254,0,422,930,7,0
0,500,604,254,3,454,682,0,0
0,500,604,254,3,454,682,0,0
0,500,604,254,3,454,682,0,0
0,500,604,254,3,454,682,0,0
0,500,604,254,3,454,682,0,0
0,500,604,254,3,454,682,0,0
0,500,604,254,3,470,4,2,0
0,500,604,254,3,470,4,2,0
0,500,604,254,3,470,4,2,0
0,500,604,254,3,470,4,2,0
0,500,604,254,3,470,4,2,0
0,500,604,254,3,470,4,2,0
0,500,604,254,0,422,843,8,0
0,500,604,254,0,422,843,8,0
0,500,604,254,0,422,843,8,0
0,500,604,254,0,422,843,8,0
0,500,604,254,0,422,843,8,0
0,500,604,254,0,422,843,8,0
0,532,591,274,0,422,699,3,0
0,532,591,274,0,422,699,3,0
0,532,591,274,0,422,699,3,0
0,532,591,274,0,422,699,3,0
0,532,591,274,0,422,699,3,0
0,532,591,274,0,422,699,3,0
0,532,591,274,3,454,205,6,0
0,532,591,274,3,454,205,6,0
0,532,591,274,3,454,205,6,0
0,532,591,274,3,454,205,6,0
0,532,591,274,3,454,205,6,0
0,532,591,274,3,454,205,6,0
0,532,591,274,0,405,905,0,0
0,532,591,274,0,405,905,0,0
0,532,591,274,0,405,905,0,0
0,532,591,274,0,405,905,0,0
0,532,591,274,0,405,905,0,0
0,532,591,274,0,405,905,0,0
0,532,591,274,0,422,823,1,0
0,532,591,274,0,422,823,1,0
0,532,591,274,0,422,823,1,0
0,532,591,274,0,422,823,1,0
0,532,591,274,0,422,823,1,0
0,532,591,274,0,422,823,1,0
0,506,609,260,0,373,127,11,0
0,506,609,260,0,373,127,11,0
0,506,609,260,0,373,127,11,0
0,506,609,260,0,373,127,11,0
0,506,609,260,0,373,127,11,0
0,506,609,260,0,373,127,11,0
0,506,609,260,3,470,1020,2,0
0,506,609,260,3,470,1020,2,0
0,506,609,260,3,470,1020,2,0
0,506,609,260,3,470,1020,2,0
0,506,609,260,3,470,1020,2,0
0,506,609,260,3,470,1020,2,0
0,506,609,260,0,422,343,8,0
0,506,609,260,0,422,343,8,0
0,506,609,260,0,422,343,8,0
0,506,609,260,0,422,343,8,0
0,506,609,260,0,422,343,8,0
0,506,609,260,0,422,343,8,0
0,506,609,260,0,405,219,10,0
0,506,609,260,0,405,219,10,0
0,506,609,260,0,405,219,10,0
0,506,609,260,0,405,219,10,0
0,506,609,260,0,405,219,10,0
0,506,609,260,0,405,219,10,0
0,511,600,260,0,405,897,0,0
0,511,600,260,0,405,897,0,0
0,511,600,260,0,405,897,0,0
0,511,600,260,0,405,897,0,0
0,511,600,260,0,405,897,0,0
0,511,600,260,0,405,897,0,0
0,511,600,260,0,422,749,2,0
0,511,600,260,0,422,749,2,0
0,511,600,260,0,422,749,2,0
0,511,600,260,0,422,749,2,0
0,511,600,260,0,422,749,2,0
0,511,600,260,0,422,749,2,0
0,511,600,260,0,422,826,1,0
0,511,600,260,0,422,826,1,0
0,511,600,260,0,422,826,1,0
0,511,600,260,0,422,826,1,0
0,511,600,260,0,422,826,1,0
0,511,600,260,0,422,826,1,0
0,511,600,260,0,422,30,5,0
0,511,600,260,0,422,30,5,0
0,511,600,260,0,422,30,5,0
0,511,600,260,0,422,30,5,0
0,511,600,260,0,422,30,5,0
0,511,600,260,0,422,30,5,0
0,511,600,260,0,422,919,7,0
0,511,600,260,0,422,919,7,0
0,511,600,260,0,422,919,7,0
0,511,600,260,0,422,919,7,0
0,511,600,260,0,422,919,7,0
0,511,600,260,0,422,919,7,0
0,511,600,260,3,454,182,0,0
0,511,600,260,3,454,182,0,0
0,511,600,260,3,454,182,0,0
0,511,600,260,3,454,182,0,0
0,511,600,260,3,454,182,0,0
0,511,600,260,3,454,182,0,0
0,522,600,281,0,389,204,10,0
0,522,600,281,0,389,204,10,0
0,522,600,281,0,389,204,10,0
0,522,600,281,0,389,204,10,0
0,522,600,281,0,389,204,10,0
0,522,600,281,0,389,204,10,0
0,522,600,281,0,422,26,5,0
0,522,600,281,0,422,26,5,0
0,522,600,281,0,422,26,5,0
0,522,600,281,0,422,26,5,0
0,522,600,281,0,422,26,5,0
0,522,600,281,0,422,26,5,0
0,522,600,281,0,422,388,7,0
0,522,600,281,0,422,388,7,0
0,522,600,281,0,422,388,7,0
0,522,600,281,0,422,388,7,0
0,522,600,281,0,422,388,7,0
0,522,600,281,0,422,388,7,0
0,522,600,281,0,389,889,0,0
0,522,600,281,0,389,889,0,0
0,522,600,281,0,389,889,0,0
0,522,600,281,0,389,889,0,0
0,522,600,281,0,389,889,0,0
0,522,600,281,0,389,889,0,0
0,522,600,281,3,454,2,2,0
0,522,600,281,3,454,2,2,0
0,522,600,281,3,454,2,2,0
0,522,600,281,3,454,2,2,0
0,522,600,281,3,454,2,2,0
0,522,600,281,3,454,2,2,0
0,522,600,281,3,454,88,1,0
0,522,600,281,3,454,88,1,0
0,522,600,281,3,454,88,1,0
0,522,600,281,3,454,88,1,0
0,522,600,281,3,454,88,1,0
0,522,600,281,3,454,88,1,0
0,522,600,281,0,422,17,5,0
0,522,600,281,0,422,17,5,0
0,522,600,281,0,422,17,5,0
0,522,600,281,0,422,17,5,0
0,522,600,281,0,422,17,5,0
0,522,600,281,0,422,17,5,0
0,522,600,281,0,422,384,7,0
0,522,600,281,0,422,384,7,0
0,522,600,281,0,422,384,7,0
0,522,600,281,0,422,384,7,0
0,522,600,281,0,422,384,7,0
0,522,600,281,0,422,384,7,0
0,506,604,274,0,422,746,2,0
0,506,604,274,0,422,746,2,0
0,506,604,274,0,422,746,2,0
0,506,604,274,0,422,746,2,0
0,506,604,274,0,422,746,2,0
0,506,604,274,0,422,746,2,0
0,506,604,274,0,405,810,1,0
0,506,604,274,0,405,810,1,0
0,506,604,274,0,405,810,1,0
0,506,604,274,0,405,810,1,0
0,506,604,274,0,405,810,1,0
0,506,604,274,0,405,810,1,0
0,506,604,274,0,422,8,5,0
0,506,604,274,0,422,8,5,0
0,506,604,274,0,422,8,5,0
0,506,604,274,0,422,8,5,0
0,506,604,274,0,422,8,5,0
0,506,604,274,0,422,8,5,0
0,506,604,274,0,405,385,7,0
0,506,604,274,0,405,385,7,0
0,506,604,274,0,405,385,7,0
0,506,604,274,0,405,385,7,0
0,506,604,274,0,405,385,7,0
0,506,604,274,0,405,385,7,0
0,506,604,274,0,373,888,0,0
0,506,604,274,0,373,888,0,0
0,506,604,274,0,373,888,0,0
0,506,604,274,0,373,888,0,0
0,506,604,274,0,373,888,0,0
0,506,604,274,0,373,888,0,0
0,506,604,274,0,422,756,2,0
0,506,604,274,0,422,756,2,0
0,506,604,274,0,422,756,2,0
0,506,604,274,0,422,756,2,0
0,506,604,274,0,422,756,2,0
0,506,604,274,0,422,756,2,0
0,506,604,274,0,422,22,5,0
0,506,604,274,0,422,22,5,0
0,506,604,274,0,422,22,5,0
0,506,604,274,0,422,22,5,0
0,506,604,274,0,422,22,5,0
0,516,600,267,0,389,895,0,0
0,516,600,267,0,389,895,0,0
0,516,600,267,0,389,895,0,0
0,516,600,267,0,389,895,0,0
0,516,600,267,0,389,895,0,0
0,516,600,267,0,389,895,0,0
0,516,600,267,0,438,755,2,0
0,516,600,267,0,438,755,2,0
0,516,600,267,0,438,755,2,0
0,516,600,267,0,438,755,2,0
0,516,600,267,0,438,755,2,0
0,516,600,267,0,438,755,2,0
0,516,600,267,0,422,277,9,0
0,516,600,267,0,422,277,9,0
0,516,600,267,0,422,277,9,0
0,516,600,267,0,422,277,9,0
0,516,600,267,0,422,277,9,0
0,516,600,267,0,422,277,9,0
0,516,600,267,3,454,953,3,0
0,516,600,267,3,454,953,3,0
0,516,600,267,3,454,953,3,0
0,516,600,267,3,454,953,3,0
0,516,600,267,3,454,953,3,0
0,516,600,267,3,454,953,3,0
0,516,600,267,0,422,924,7,0
0,516,600,267,0,422,924,7,0
0,516,600,267,0,422,924,7,0
0,516,600,267,0,422,924,7,0
0,516,600,267,0,422,924,7,0
0,516,600,267,0,422,924,7,0
0,516,600,267,0,438,1000,6,0
0,516,600,267,0,438,1000,6,0
0,516,600,267,0,438,1000,6,0
0,516,600,267,0,438,1000,6,0
0,516,600,267,0,438,1000,6,0
0,516,600,267,0,438,1000,6,0
0,500,609,267,3,454,109,8,0
0,500,609,267,3,454,109,8,0
0,500,609,267,3,454,109,8,0
0,500,609,267,3,454,109,8,0
0,500,609,267,3,454,109,8,0
0,500,609,267,3,454,109,8,0
0,500,609,267,3,422,961,10,0
0,500,609,267,3,422,961,10,0
0,500,609,267,3,422,961,10,0
0,500,609,267,3,422,961,10,0
0,500,609,267,3,422,961,10,0
0,500,609,267,3,422,961,10,0
0,500,609,267,0,454,50,5,0
0,500,609,267,0,454,50,5,0
0,500,609,267,0,454,50,5,0
0,500,609,267,0,454,50,5,0
0,500,609,267,0,454,50,5,0
0,500,609,267,0,454,50,5,0
0,500,609,267,0,438,923,7,0
0,500,609,267,0,438,923,7,0
0,500,609,267,0,438,923,7,0
0,500,609,267,0,438,923,7,0
0,500,609,267,0,438,923,7,0
0,500,609,267,0,438,923,7,0
0,500,609,267,0,438,986,6,0
0,500,609,267,0,438,986,6,0
0,500,609,267,0,438,986,6,0
0,500,609,267,0,438,986,6,0
0,500,609,267,0,438,986,6,0
0,500,609,267,0,438,986,6,0
0,495,604,281,0,454,768,2,0
0,495,604,281,0,454,768,2,0
0,495,604,281,0,454,768,2,0
0,495,604,281,0,454,768,2,0
0,495,604,281,0,454,768,2,0
0,495,604,281,0,454,768,2,0
0,495,604,281,3,454,94,1,0
0,495,604,281,3,454,94,1,0
0,495,604,281,3,454,94,1,0
0,495,604,281,3,454,94,1,0
0,495,604,281,3,454,94,1,0
0,495,604,281,3,454,94,1,0
0,495,604,281,0,422,275,9,0
0,495,604,281,0,422,275,9,0
0,495,604,281,0,422,275,9,0
0,495,604,281,0,422,275,9,0
0,495,604,281,0,422,275,9,0
0,495,604,281,0,422,275,9,0
0,495,604,281,0,438,180,3,0
0,495,604,281,0,438,180,3,0
0,495,604,281,0,438,180,3,0
0,495,604,281,0,438,180,3,0
0,495,604,281,0,438,180,3,0
0,495,604,281,0,438,180,3,0
0,484,613,274,0,438,836,0,0
0,484,613,274,0,438,836,0,0
0,484,613,274,0,438,836,0,0
0,484,613,274,0,438,836,0,0
0,484,613,274,0,438,836,0,0
0,484,613,274,0,438,836,0,0
0,484,613,274,3,438,976,4,0
0,484,613,274,3,438,976,4,0
0,484,613,274,3,438,976,4,0
0,484,613,274,3,438,976,4,0
0,484,613,274,3,438,976,4,0
0,484,613,274,3,438,976,4,0
0,484,613,274,0,422,1008,2,0
0,484,613,274,0,422,1008,2,0
0,484,613,274,0,422,1008,2,0
0,484,613,274,0,422,1008,2,0
0,484,613,274,0,422,1008,2,0
0,484,613,274,0,422,1008,2,0
0,484,613,274,0,389,879,8,0
0,484,613,274,0,389,879,8,0
0,484,613,274,0,389,879,8,0
0,484,613,274,0,389,879,8,0
0,484,613,274,0,389,879,8,0
0,484,613,274,0,389,879,8,0
0,484,613,274,0,373,205,1,0
0,484,613,274,0,373,205,1,0
0,484,613,274,0,373,205,1,0
0,484,613,274,0,373,205,1,0
0,484,613,274,0,373,205,1,0
0,484,613,274,0,373,205,1,0
0,623,541,432,2,422,12,5,0
0,623,541,432,2,422,12,5,0
0,623,541,432,2,422,12,5,0
0,623,541,432,2,422,12,5,0
0,623,541,432,2,422,12,5,0
0,623,541,432,2,422,12,5,0
0,623,541,432,3,454,896,3,0
0,623,541,432,3,454,896,3,0
0,623,541,432,3,454,896,3,0
0,623,541,432,3,454,896,3,0
0,623,541,432,3,454,896,3,0
0,623,541,432,3,454,896,3,0
0,623,541,432,3,438,17,7,0
0,623,541,432,3,438,17,7,0
0,623,541,432,3,438,17,7,0
0,623,541,432,3,438,17,7,0
0,623,541,432,3,438,17,7,0
0,623,541,432,3,438,17,7,0
0,831,309,439,3,357,677,1,2
0,831,309,439,3,357,677,1,2
0,831,309,439,3,357,677,1,2
0,831,309,439,3,357,677,1,2
0,831,309,439,3,357,677,1,2
0,831,309,439,3,357,677,1,2
0,831,309,439,2,503,175,10,2
0,831,309,439,2,503,175,10,2
0,831,309,439,2,503,175,10,2
0,831,309,439,2,503,175,10,2
0,831,309,439,2,503,175,10,2
0,831,309,439,2,503,175,10,2
0,873,277,281,2,487,227,9,2
0,873,277,281,2,487,227,9,2
0,873,277,281,2,487,227,9,2
0,873,277,281,2,487,227,9,2
0,873,277,281,2,487,227,9,2
0,873,277,281,2,487,227,9,2
0,873,277,281,2,503,911,5,2
0,873,277,281,2,503,911,5,2
0,873,277,281,2,503,911,5,2
0,873,277,281,2,503,911,5,2
0,873,277,281,2,503,911,5,2
0,873,277,281,2,503,911,5,2
0,783,313,260,0,341,224,11,2
0,783,313,260,0,341,224,11,2
0,783,313,260,0,341,224,11,2
0,783,313,260,0,341,224,11,2
0,783,313,260,0,341,224,11,2
0,783,313,260,0,341,224,11,2
0,783,313,260,2,405,835,6,2
0,783,313,260,2,405,835,6,2
0,783,313,260,2,405,835,6,2
0,783,313,260,2,405,835,6,2
0,783,313,260,2,405,835,6,2
0,783,313,260,2,405,835,6,2
0,783,313,260,0,438,2,0,2
0,783,313,260,0,438,2,0,2
0,783,313,260,0,438,2,0,2
0,783,313,260,0,438,2,0,2
0,783,313,260,0,438,2,0,2
0,783,313,260,0,438,2,0,2
0,783,313,260,0,454,716,4,2
0,783,313,260,0,454,716,4,2
0,783,313,260,0,454,716,4,2
0,783,313,260,0,454,716,4,2
0,783,313,260,0,454,716,4,2
0,783,313,260,0,454,716,4,2
0,783,313,260,0,405,922,2,2
0,783,313,260,0,405,922,2,2
0,783,313,260,0,405,922,2,2
0,783,313,260,0,405,922,2,2
0,783,313,260,0,405,922,2,2
0,783,313,260,0,405,922,2,2
0,841,286,329,3,81,676,5,2
0,841,286,329,3,81,676,5,2
0,841,286,329,3,81,676,5,2
0,841,286,329,3,81,676,5,2
0,841,286,329,3,81,676,5,2
0,841,286,329,3,81,676,5,2
0,841,286,329,3,48,219,7,2
0,841,286,329,3,48,219,7,2
0,841,286,329,3,48,219,7,2
0,841,286,329,3,48,219,7,2
0,841,286,329,3,48,219,7,2
0,841,286,329,3,48,219,7,2
0,841,286,329,0,438,136,6,2
0,841,286,329,0,438,136,6,2
0,841,286,329,0,438,136,6,2
0,841,286,329,0,438,136,6,2
0,841,286,329,0,438,136,6,2
0,841,286,329,0,438,136,6,2
0,841,286,329,2,535,964,6,2
0,841,286,329,2,535,964,6,2
0,841,286,329,2,535,964,6,2
0,841,286,329,2,535,964,6,2
0,841,286,329,2,535,964,6,2
0,841,286,329,2,535,964,6,2
0,729,336,219,0,470,829,0,2
0,729,336,219,0,470,829,0,2
0,729,336,219,0,470,829,0,2
0,729,336,219,0,470,829,0,2
0,729,336,219,0,470,829,0,2
0,729,336,219,0,470,829,0,2
0,729,336,219,0,422,679,4,2
0,729,336,219,0,422,679,4,2
0,729,336,219,0,422,679,4,2
0,729,336,219,0,422,679,4,2
0,729,336,219,0,422,679,4,2
0,729,336,219,0,422,679,4,2
0,729,336,219,3,308,264,4,2
0,729,336,219,3,308,264,4,2
0,729,336,219,3,308,264,4,2
0,729,336,219,3,308,264,4,2
0,729,336,219,3,308,264,4,2
0,729,336,219,3,308,264,4,2
0,729,336,219,3,308,430,2,2
0,729,336,219,3,308,430,2,2
0,729,336,219,3,308,430,2,2
0,729,336,219,3,308,430,2,2
0,729,336,219,3,308,430,2,2
0,729,336,219,3,308,430,2,2
0,783,263,233,0,422,921,10,2
0,783,263,233,0,422,921,10,2
0,783,263,233,0,422,921,10,2
0,783,263,233,0,422,921,10,2
0,783,263,233,0,422,921,10,2
0,783,263,233,0,422,921,10,2
0,783,263,233,0,438,998,9,2
0,783,263,233,0,438,998,9,2
0,783,263,233,0,438,998,9,2
0,783,263,233,0,438,998,9,2
0,783,263,233,0,438,998,9,2
0,783,263,233,0,438,998,9,2
0,783,263,233,0,438,990,9,2
0,783,263,233,0,438,990,9,2
0,783,263,233,0,438,990,9,2
0,783,263,233,0,438,990,9,2
0,783,263,233,0,438,990,9,2
0,783,263,233,0,438,990,9,2
0,783,263,233,0,438,254,5,2
0,783,263,233,0,438,254,5,2
0,783,263,233,0,438,254,5,2
0,783,263,233,0,438,254,5,2
0,783,263,233,0,438,254,5,2
0,783,263,233,0,438,254,5,2
0,783,263,233,0,438,894,3,2
0,783,263,233,0,438,894,3,2
0,783,263,233,0,438,894,3,2
0,783,263,233,0,438,894,3,2
0,783,263,233,0,438,894,3,2
0,783,263,233,0,438,894,3,2
0,841,227,226,2,438,23,11,2
0,841,227,226,2,438,23,11,2
0,841,227,226,2,438,23,11,2
0,841,227,226,2,438,23,11,2
0,841,227,226,2,438,23,11,2
0,841,227,226,2,438,23,11,2
0,841,227,226,0,438,169,6,2
0,841,227,226,0,438,169,6,2
0,841,227,226,0,438,169,6,2
0,841,227,226,0,438,169,6,2
0,841,227,226,0,438,169,6,2
0,841,227,226,0,438,169,6,2
0,841,227,226,0,438,171,6,2
0,841,227,226,0,438,171,6,2
0,841,227,226,0,438,171,6,2
0,841,227,226,0,438,171,6,2
0,841,227,226,0,438,171,6,2
0,841,227,226,0,438,171,6,2
0,841,227,226,2,487,66,0,2
0,841,227,226,2,487,66,0,2
0,841,227,226,2,487,66,0,2
0,841,227,226,2,487,66,0,2
0,841,227,226,2,487,66,0,2
0,841,227,226,2,487,66,0,2
0,889,209,254,0,405,953,2,2
0,889,209,254,0,405,953,2,2
0,889,209,254,0,405,953,2,2
0,889,209,254,0,405,953,2,2
0,889,209,254,0,405,953,2,2
0,889,209,254,0,405,953,2,2
0,815,250,205,0,422,894,10,2
0,815,250,205,0,422,894,10,2
0,815,250,205,0,422,894,10,2
0,815,250,205,0,422,894,10,2
0,815,250,205,0,422,894,10,2
0,815,250,205,0,422,894,10,2
0,788,268,199,3,243,260,3,2
0,788,268,199,3,243,260,3,2
0,788,268,199,3,243,260,3,2
0,788,268,199,3,243,260,3,2
0,788,268,199,3,243,260,3,2
0,788,268,199,3,243,260,3,2
0,868,231,240,3,194,1019,0,2
0,868,231,240,3,194,1019,0,2
0,868,231,240,3,194,1019,0,2
0,868,231,240,3,194,1019,0,2
0,868,231,240,3,194,1019,0,2
0,868,231,240,3,194,1019,0,2
0,868,231,240,0,438,304,4,2
0,868,231,240,0,438,304,4,2
0,868,231,240,0,438,304,4,2
0,868,231,240,0,438,304,4,2
0,868,231,240,0,438,304,4,2
0,868,231,240,0,438,304,4,2
0,852,231,233,3,211,938,1,2
0,852,231,233,3,211,938,1,2
0,852,231,233,3,211,938,1,2
0,852,231,233,3,211,938,1,2
0,852,231,233,3,211,938,1,2
0,852,231,233,3,211,938,1,2
0,857,218,247,3,227,93,5,2
0,857,218,247,3,227,93,5,2
0,857,218,247,3,227,93,5,2
0,857,218,247,3,227,93,5,2
0,857,218,247,3,227,93,5,2
0,857,218,247,3,227,93,5,2
0,857,218,247,3,243,263,3,2
0,857,218,247,3,243,263,3,2
0,857,218,247,3,243,263,3,2
0,857,218,247,3,243,263,3,2
0,857,218,247,3,243,263,3,2
