feat_0,feat_1,feat_2,feat_3,class
1,276,665,665,0
1,243,649,665,0
1,243,633,682,0
1,243,617,698,0
1,227,633,698,0
1,178,633,649,0
1,162,617,633,0
1,113,584,633,0
1,113,600,600,0
1,178,633,617,0
1,276,665,617,0
1,259,698,552,0
1,194,682,535,0
1,227,698,535,0
1,292,746,552,0
1,292,698,568,0
1,259,730,600,0
1,259,714,617,0
1,259,730,617,0
1,259,714,633,0
1,276,698,649,0
1,259,682,649,0
1,259,682,682,0
1,276,682,665,0
1,276,682,665,0
1,276,665,682,0
1,292,649,665,0
1,292,665,633,0
1,292,682,633,0
1,259,714,600,0
1,162,746,600,0
1,146,746,600,0
1,227,730,568,0
1,113,682,552,0
1,129,649,568,0
1,162,665,552,0
1,227,665,552,0
1,276,665,568,0
1,276,649,617,0
1,324,682,617,0
1,276,698,617,0
1,292,665,617,0
1,292,682,633,0
1,276,714,649,0
1,308,730,665,0
1,276,682,649,0
1,276,714,649,0
1,243,698,617,0
1,162,714,568,0
1,97,730,568,0
1,146,763,568,0
1,227,746,568,0
1,243,714,519,0
1,243,714,503,0
1,243,714,503,0
1,243,698,503,0
1,259,682,503,0
1,243,649,503,0
1,243,682,519,0
1,227,682,503,0
1,243,698,503,0
1,227,682,503,0
1,227,682,503,0
1,243,665,470,0
1,243,682,470,0
1,243,682,470,0
1,243,698,454,0
1,259,682,454,0
1,259,649,438,0
1,276,649,422,0
1,194,665,405,0
1,129,714,389,0
1,227,730,438,0
1,243,730,454,0
1,194,665,487,0
1,162,649,470,0
1,194,714,519,0
1,211,714,535,0
1,227,665,519,0
1,243,649,519,0
1,227,665,535,0
1,243,649,552,0
1,227,665,552,0
1,227,649,552,0
1,243,633,552,0
1,227,633,552,0
1,243,633,519,0
1,194,633,503,0
1,97,617,503,0
1,64,649,519,0
1,162,633,568,0
1,227,649,552,0
1,227,714,552,0
1,227,682,552,0
1,227,714,568,0
1,243,665,584,0
1,243,682,600,0
1,227,665,600,0
1,211,649,584,0
1,211,682,584,0
1,211,649,568,0
1,243,649,552,0
1,227,617,584,0
1,227,633,568,0
1,211,649,568,0
1,243,633,568,0
1,227,649,568,0
1,162,649,568,0
1,162,617,568,0
1,178,665,535,0
1,162,665,535,0
1,129,649,535,0
1,178,617,535,0
1,211,617,519,0
1,194,649,519,0
1,211,617,519,0
1,194,600,519,0
1,243,617,519,0
1,243,633,503,0
1,243,617,503,0
1,227,649,503,0
1,227,665,519,0
1,243,649,519,0
1,243,682,519,0
1,227,665,552,0
1,211,649,535,0
1,227,665,584,0
1,259,665,568,0
1,243,665,584,0
1,243,649,568,0
1,194,665,568,0
1,194,633,535,0
1,194,633,552,0
1,97,617,503,0
1,81,633,487,0
1,162,617,535,0
1,227,600,552,0
1,276,600,519,0
1,227,584,535,0
1,162,584,519,0
1,194,568,519,0
1,243,600,535,0
1,259,600,552,0
1,243,617,568,0
1,259,633,568,0
1,211,633,568,0
1,211,633,584,0
1,194,665,584,0
1,211,633,617,0
1,211,649,600,0
1,227,617,584,0
1,211,617,584,0
1,178,617,568,0
1,162,617,568,0
1,146,617,535,0
1,97,617,503,0
1,81,584,503,0
1,146,568,487,0
1,227,535,470,0
1,243,503,470,0
1,178,519,454,0
1,162,568,422,0
1,194,568,438,0
1,227,552,454,0
1,211,535,470,0
1,211,584,470,0
1,227,584,470,0
1,243,584,487,0
1,227,584,454,0
1,211,584,487,0
1,211,600,470,0
1,178,584,470,0
1,129,600,470,0
1,162,584,487,0
1,194,584,535,0
1,178,584,503,0
1,194,535,519,0
1,194,552,487,0
1,194,552,487,0
1,178,600,535,0
1,194,617,552,0
1,211,617,552,0
1,211,600,552,0
1,194,600,552,0
1,227,633,552,0
1,227,633,552,0
1,243,633,552,0
1,243,633,552,0
1,243,665,552,0
1,227,649,552,0
1,259,649,552,0
1,227,633,552,0
1,194,682,535,0
1,146,665,519,0
1,129,665,519,0
1,97,698,503,0
1,48,665,487,0
1,162,617,503,0
1,243,649,519,0
1,227,633,503,0
1,178,633,470,0
1,194,633,454,0
1,227,665,422,0
1,243,649,422,0
1,227,665,422,0
1,227,682,405,0
1,243,682,422,0
1,211,714,405,0
1,211,714,438,0
1,243,714,454,0
1,227,682,470,0
1,211,714,454,0
1,227,714,503,0
1,227,714,487,0
1,259,730,487,0
1,243,730,503,0
1,276,763,503,0
1,259,763,503,0
1,292,779,535,0
1,276,795,535,0
1,276,779,552,0
1,276,795,552,0
1,308,779,552,0
1,292,746,568,0
1,276,746,568,0
1,243,779,568,0
1,276,746,568,0
1,292,763,568,0
1,341,746,584,0
1,373,746,584,0
1,357,763,584,0
1,373,795,600,0
1,389,828,600,0
1,373,811,600,0
1,389,828,617,0
1,373,828,617,0
1,373,844,600,0
1,373,860,600,0
1,373,828,617,0
1,357,860,617,0
1,324,844,617,0
1,324,876,584,0
1,292,909,600,0
1,308,860,600,0
1,357,779,584,0
1,373,746,584,0
1,373,795,568,0
1,357,811,584,0
1,357,795,568,0
1,357,763,568,0
1,373,746,584,0
1,389,811,584,0
1,405,779,584,0
1,405,763,568,0
1,389,763,584,0
1,405,763,584,0
1,405,795,600,0
1,389,795,600,0
1,373,811,600,0
1,357,795,617,0
1,292,844,600,0
1,211,860,600,0
1,194,844,600,0
1,259,811,617,0
1,259,779,568,0
1,243,811,584,0
1,259,811,617,0
1,292,795,600,0
1,341,763,584,0
1,405,746,617,0
1,373,763,600,0
1,389,779,633,0
1,405,746,600,0
1,373,763,617,0
1,389,763,633,0
1,389,763,617,0
1,357,779,633,0
1,341,746,633,0
1,292,746,600,0
1,259,746,584,0
1,194,746,584,0
1,146,763,584,0
1,194,746,600,0
1,259,730,552,0
1,227,682,535,0
1,146,665,552,0
1,146,698,552,0
1,194,698,535,0
1,194,665,552,0
1,227,665,552,0
1,243,665,584,0
1,227,649,584,0
1,243,649,568,0
1,259,649,568,0
1,292,649,568,0
1,276,665,568,0
1,227,649,568,0
1,211,649,568,0
1,178,649,552,0
1,146,649,552,0
1,97,649,519,0
1,32,649,535,0
1,129,649,568,0
1,276,633,584,0
1,243,633,568,0
1,194,633,535,0
1,194,600,535,0
1,243,600,552,0
1,259,600,568,0
1,259,617,568,0
1,276,633,600,0
1,259,633,600,0
1,259,649,600,0
1,259,649,633,0
1,243,649,617,0
1,243,649,617,0
1,211,682,617,0
1,211,665,617,0
1,178,665,600,0
1,162,665,584,0
1,113,665,552,0
1,97,665,584,0
1,97,665,584,0
1,211,682,552,0
1,227,649,535,0
1,162,649,519,0
1,146,649,503,0
1,178,633,470,0
1,211,617,487,0
1,227,617,487,0
1,227,633,470,0
1,211,617,470,0
1,243,617,454,0
1,243,600,487,0
1,259,600,470,0
1,227,617,470,0
1,227,617,487,0
1,211,633,503,0
1,211,617,503,0
1,194,600,519,0
1,227,633,535,0
1,178,617,535,0
1,113,633,535,0
1,162,665,535,0
1,259,649,552,0
1,211,665,568,0
1,146,682,552,0
1,146,649,535,0
1,227,665,519,0
1,227,649,503,0
1,243,617,535,0
1,259,633,519,0
1,243,649,519,0
1,243,665,535,0
1,243,649,535,0
1,243,649,535,0
1,227,649,535,0
1,178,633,519,0
1,162,649,519,0
1,129,633,519,0
1,113,633,503,0
1,146,649,503,0
1,146,649,503,0
1,211,617,503,0
1,194,535,503,0
1,178,535,454,0
1,178,535,470,0
1,178,568,454,0
1,243,617,438,0
1,243,633,438,0
1,227,584,454,0
1,227,584,454,0
1,227,600,454,0
1,227,600,454,0
1,211,617,454,0
1,211,617,454,0
1,178,617,470,0
1,211,600,454,0
1,211,617,470,0
1,211,633,470,0
1,178,633,470,0
1,178,617,454,0
1,146,600,454,0
1,97,584,454,0
1,97,584,470,0
1,194,584,487,0
1,211,568,519,0
1,211,519,519,0
1,178,535,503,0
1,194,535,535,0
1,194,552,535,0
1,227,552,552,0
1,243,568,535,0
1,227,535,535,0
1,211,552,519,0
1,211,535,503,0
1,194,568,487,0
1,194,568,487,0
1,194,568,503,0
1,194,584,519,0
1,243,584,519,0
1,243,600,535,0
1,227,600,519,0
1,211,633,552,0
1,194,617,552,0
1,178,617,519,0
1,81,600,487,0
1,32,649,503,0
1,64,649,487,0
1,146,633,487,0
1,129,600,454,0
1,146,584,454,0
1,162,617,454,0
1,243,600,438,0
1,276,617,454,0
1,259,600,438,0
1,259,584,438,0
1,243,617,438,0
1,259,617,438,0
1,259,633,454,0
1,259,633,470,0
1,259,633,487,0
1,243,617,487,0
1,194,617,470,0
1,194,633,470,0
1,194,649,503,0
1,162,633,503,0
1,81,633,487,0
1,113,617,519,0
1,178,633,535,0
1,259,617,568,0
1,243,600,519,0
1,162,600,535,0
1,113,584,519,0
1,178,568,535,0
1,211,584,552,0
1,243,584,535,0
1,243,617,535,0
1,259,600,535,0
1,243,600,535,0
1,259,600,552,0
1,259,617,568,0
1,243,617,552,0
1,259,633,568,0
1,211,649,568,0
1,194,617,568,0
1,162,633,552,0
1,81,649,552,0
1,48,649,568,0
1,32,682,584,0
1,129,633,568,0
1,227,649,552,0
1,259,617,552,0
1,211,617,535,0
1,162,633,503,0
1,178,600,519,0
1,211,600,519,0
1,211,617,503,0
1,227,617,519,0
1,227,649,503,0
1,243,633,503,0
1,227,617,503,0
1,243,617,519,0
1,259,617,503,0
1,259,617,552,0
1,211,617,519,0
1,194,633,519,0
1,178,600,519,0
1,146,617,535,0
1,16,617,519,0
1,162,633,568,0
1,259,617,600,0
1,194,617,584,0
1,97,600,552,0
1,129,568,568,0
1,178,519,584,0
1,227,552,600,0
1,194,568,584,0
1,243,584,600,0
1,259,600,617,0
1,276,633,617,0
1,292,617,617,0
1,292,617,600,0
1,276,617,617,0
1,259,617,617,0
1,227,617,600,0
1,162,633,600,0
1,146,600,600,0
1,64,649,584,0
1,32,649,617,0
1,48,649,584,0
1,129,633,584,0
1,211,617,568,0
1,211,600,535,0
1,178,617,535,0
1,113,584,519,0
1,211,584,519,0
1,243,584,519,0
1,259,617,535,0
1,276,633,535,0
1,259,649,552,0
1,276,633,535,0
1,276,617,568,0
1,292,600,552,0
1,276,600,568,0
1,259,600,568,0
1,211,633,552,0
1,162,649,552,0
1,146,649,552,0
1,146,649,552,0
1,16,682,519,0
1,64,649,552,0
1,162,649,600,0
1,259,600,552,0
1,162,617,535,0
1,146,617,503,0
1,227,600,519,0
1,243,600,535,0
1,292,617,552,0
1,308,649,568,0
1,292,649,552,0
1,276,633,584,0
1,259,633,584,0
1,259,617,600,0
1,227,665,617,0
1,194,665,649,0
1,178,682,649,0
1,146,682,617,0
1,162,649,633,0
1,113,665,600,0
1,48,665,600,0
1,81,649,584,0
1,178,665,568,0
1,227,617,535,0
1,211,617,487,0
1,162,617,503,0
1,178,600,470,0
1,211,600,470,0
1,259,633,470,0
1,276,617,470,0
1,276,617,470,0
1,276,600,487,0
1,259,617,487,0
1,276,617,503,0
1,243,633,519,0
1,211,649,519,0
1,162,617,503,0
1,146,633,503,0
1,162,649,519,0
1,129,649,519,0
1,48,633,519,0
1,113,633,535,0
1,243,617,584,0
1,194,617,552,0
1,113,633,535,0
1,129,584,552,0
1,227,552,552,0
1,243,584,552,0
1,276,584,568,0
1,276,617,552,0
1,259,600,568,0
1,259,617,552,0
1,259,617,584,0
1,259,633,600,0
1,259,633,600,0
1,243,665,600,0
1,227,633,600,0
1,194,633,584,0
1,162,633,584,0
1,178,617,552,0
1,64,665,568,0
1,64,682,568,0
1,97,682,535,0
1,227,649,519,0
1,194,617,503,0
1,162,617,487,0
1,162,617,503,0
1,211,600,487,0
1,243,600,503,0
1,211,600,487,0
1,259,600,519,0
1,292,600,519,0
1,276,617,519,0
1,259,617,519,0
1,292,633,535,0
1,259,600,535,0
1,243,617,519,0
1,211,600,535,0
1,162,600,519,0
1,129,617,519,0
1,16,649,519,0
1,81,649,535,0
1,194,649,600,0
1,243,649,568,0
1,97,617,535,0
1,146,617,535,0
1,211,568,552,0
1,276,552,568,0
1,259,600,552,0
1,259,617,568,0
1,276,633,568,0
1,243,633,584,0
1,259,600,584,0
1,227,617,600,0
1,259,600,617,0
1,227,633,617,0
1,227,633,617,0
1,227,600,617,0
1,194,617,600,0
1,194,649,584,0
1,129,633,568,0
1,81,665,568,0
1,64,665,584,0
1,129,682,552,0
1,243,649,535,0
1,227,600,535,0
1,162,600,519,0
1,146,633,503,0
1,194,617,487,0
1,227,617,503,0
1,194,617,503,0
1,211,617,519,0
1,259,617,503,0
1,243,600,519,0
1,259,600,519,0
1,259,649,535,0
1,259,600,519,0
1,259,633,519,0
1,243,633,535,0
1,211,649,535,0
1,178,633,552,0
1,146,682,535,0
1,48,682,535,0
1,64,714,568,0
1,194,665,584,0
1,259,633,584,0
1,162,633,552,0
1,146,617,552,0
1,146,633,535,0
1,211,633,552,0
1,243,665,552,0
1,276,665,568,0
1,276,649,568,0
1,292,665,552,0
1,276,633,584,0
1,276,633,568,0
1,259,633,600,0
1,259,649,584,0
1,259,633,584,0
1,259,649,584,0
1,211,665,568,0
1,113,649,568,0
1,32,682,568,0
1,64,698,568,0
1,146,698,568,0
1,243,649,552,0
1,276,633,552,0
1,211,649,535,0
1,146,649,519,0
1,146,633,503,0
1,194,617,487,0
1,211,617,503,0
1,211,600,487,0
1,194,633,503,0
1,194,633,487,0
1,194,665,487,0
1,178,665,487,0
1,178,714,519,0
1,178,763,552,0
1,194,779,568,0
1,243,795,568,0
1,276,763,552,0
1,308,763,568,0
1,357,730,584,0
1,373,730,552,0
1,422,730,552,0
1,405,730,568,0
1,422,714,568,0
1,389,698,584,0
1,357,730,552,0
1,324,698,535,0
1,324,714,552,0
1,243,714,568,0
1,243,698,552,0
1,243,714,568,0
1,243,714,584,0
1,243,714,568,0
1,211,714,552,0
1,178,714,535,0
1,162,714,552,0
1,146,730,535,0
1,162,730,535,0
1,194,698,552,0
1,178,714,535,0
1,211,698,535,0
1,211,682,519,0
1,194,682,535,0
1,178,682,552,0
1,211,682,552,0
1,211,649,552,0
1,194,649,552,0
1,194,649,552,0
1,211,665,552,0
1,178,665,552,0
1,211,665,584,0
1,178,649,600,0
1,146,649,617,0
1,178,633,584,0
1,211,600,568,0
1,211,617,552,0
1,178,633,535,0
1,194,617,552,0
1,227,633,519,0
1,178,617,503,0
1,146,633,487,0
1,162,633,519,0
1,211,633,503,0
1,227,633,503,0
1,243,633,519,0
1,259,649,519,0
1,259,649,519,0
1,243,633,519,0
1,227,649,519,0
1,194,649,519,0
1,211,682,519,0
1,194,665,535,0
1,211,682,552,0
1,243,665,552,0
1,243,649,568,0
1,259,682,552,0
1,259,649,568,0
1,243,665,552,0
1,227,665,552,0
1,178,682,535,0
1,178,682,535,0
1,178,649,519,0
1,113,649,487,0
1,32,665,487,0
1,162,633,519,0
1,324,649,552,0
1,259,665,535,0
1,211,649,519,0
1,259,584,535,0
1,243,617,503,0
1,292,600,519,0
1,243,633,519,0
1,211,649,535,0
1,211,665,535,0
1,211,617,552,0
1,227,617,552,0
1,227,649,552,0
1,227,633,568,0
1,211,600,552,0
1,194,600,535,0
1,146,617,503,0
1,129,633,519,0
1,129,649,503,0
1,48,682,470,0
1,0,665,487,0
1,129,665,519,0
1,276,665,535,0
1,259,617,519,0
1,178,633,503,0
1,146,617,454,0
1,194,584,454,0
1,194,600,422,0
1,211,584,454,0
1,227,568,454,0
1,243,584,438,0
1,227,584,438,0
1,211,584,422,0
1,243,584,454,0
1,227,584,454,0
1,243,617,470,0
1,194,617,487,0
1,194,600,519,0
1,162,600,519,0
1,211,633,584,0
1,243,600,600,0
1,178,633,584,0
1,129,617,552,0
1,178,584,552,0
1,194,584,568,0
1,259,584,568,0
1,211,617,568,0
1,227,633,568,0
1,211,617,568,0
1,227,600,584,0
1,211,617,600,0
1,227,649,568,0
1,227,665,584,0
1,194,649,568,0
1,178,682,552,0
1,194,714,535,0
1,194,730,535,0
1,194,714,519,0
1,178,730,552,0
1,194,779,503,0
1,194,811,470,0
1,227,828,470,0
1,243,828,470,0
1,227,860,470,0
1,259,860,503,0
1,243,893,503,0
1,276,828,535,0
1,324,730,584,0
1,373,779,617,0
1,389,714,649,0
1,422,649,682,0
1,422,633,682,0
1,405,649,730,0
1,422,617,779,0
1,405,617,795,0
1,422,698,795,0
1,405,698,811,0
1,422,714,811,0
1,438,698,828,0
1,438,698,828,0
1,422,649,811,0
1,405,584,811,0
1,405,568,795,0
1,389,552,795,0
1,389,568,811,0
1,405,617,828,0
1,373,665,828,0
1,389,698,811,0
1,422,698,779,0
1,438,698,746,0
1,487,746,746,0
1,470,746,714,0
1,487,730,714,0
1,470,714,714,0
1,470,730,714,0
1,470,730,746,0
1,470,714,763,0
1,454,714,763,0
1,438,698,730,0
1,405,730,746,0
1,422,714,730,0
1,405,763,746,0
1,357,746,746,0
1,308,779,763,0
1,292,795,746,0
1,259,779,714,0
1,292,763,714,0
1,308,763,682,0
1,357,730,682,0
1,341,763,682,0
1,308,795,682,0
1,308,811,682,0
1,292,811,665,0
1,324,779,649,0
1,308,763,633,0
1,341,779,633,0
1,341,763,649,0
1,324,730,633,0
1,308,730,633,0
1,308,763,649,0
1,308,795,649,0
1,292,811,649,0
1,292,795,649,0
1,308,746,649,0
1,308,746,633,0
1,276,714,617,0
1,259,763,617,0
1,227,779,617,0
1,211,795,649,0
1,259,795,665,0
1,259,795,617,0
1,259,763,584,0
1,276,730,600,0
1,292,730,617,0
1,324,730,600,0
1,341,746,617,0
1,357,763,633,0
1,373,730,633,0
1,389,730,584,0
1,389,714,600,0
1,389,730,633,0
1,357,714,617,0
1,308,746,600,0
1,308,730,617,0
1,259,730,584,0
1,227,730,584,0
1,211,714,584,0
1,146,730,552,0
1,64,763,552,0
1,81,730,552,0
1,194,698,535,0
1,227,714,519,0
1,162,698,503,0
1,146,714,503,0
1,211,682,503,0
1,259,682,503,0
1,259,682,503,0
1,243,682,503,0
1,276,714,487,0
1,292,714,503,0
1,276,730,487,0
1,259,779,503,0
1,243,844,519,0
1,227,811,519,0
1,276,811,519,0
1,308,795,535,0
1,308,795,535,0
1,324,795,552,0
1,308,795,584,0
1,324,795,584,0
1,308,795,600,0
1,292,795,600,0
1,324,828,584,0
1,341,844,617,0
1,357,828,600,0
1,405,844,665,0
1,405,763,698,0
1,405,714,698,0
1,470,682,763,0
1,503,698,746,0
1,487,682,763,0
1,487,649,763,0
1,438,649,795,0
1,454,665,779,0
1,438,617,763,0
1,454,665,795,0
1,454,714,844,0
1,438,682,844,0
1,470,730,828,0
1,470,682,811,0
1,470,730,795,0
1,470,746,763,0
1,470,746,795,0
1,503,714,779,0
1,503,714,795,0
1,503,746,795,0
1,487,714,795,0
1,487,714,811,0
1,487,682,811,0
1,503,698,828,0
1,487,665,828,0
1,503,665,828,0
1,503,698,828,0
1,503,682,811,0
1,487,665,811,0
1,503,665,811,0
1,503,682,811,0
1,487,665,828,0
1,487,682,828,0
1,503,682,828,0
1,519,682,844,0
1,535,665,828,0
1,535,665,828,0
1,519,649,828,0
1,519,665,811,0
1,519,649,811,0
1,503,665,844,0
1,503,665,844,0
1,519,665,844,0
1,503,649,844,0
1,503,665,828,0
1,519,665,844,0
1,519,649,844,0
1,519,649,828,0
1,503,649,844,0
1,535,649,844,0
1,519,649,828,0
1,519,633,828,0
1,470,633,828,0
1,519,649,844,0
1,682,519,860,0
1,649,535,860,0
1,649,552,860,0
1,633,584,844,0
1,649,552,860,0
1,665,584,860,0
1,665,584,828,0
1,682,552,811,0
1,665,584,795,0
1,698,584,779,0
1,665,584,763,0
1,682,600,763,0
1,665,649,730,0
1,649,649,714,0
1,649,665,730,0
1,649,714,730,0
1,633,730,682,0
1,698,763,649,0
1,535,763,600,0
1,519,844,617,0
1,503,860,649,0
1,470,795,665,0
1,422,779,698,0
1,405,746,763,0
1,405,714,779,0
1,389,617,714,0
1,276,714,746,0
1,259,698,730,0
1,227,649,682,0
1,178,600,682,0
1,146,617,649,0
1,97,633,649,0
1,64,665,600,0
1,97,665,600,0
1,129,665,617,0
1,146,665,600,0
1,178,682,600,0
1,162,665,617,0
1,162,633,600,0
1,178,633,584,0
1,194,617,584,0
1,211,633,568,0
1,194,633,584,0
1,194,633,568,0
1,178,617,568,0
1,194,617,568,0
1,211,600,568,0
1,227,584,568,0
1,211,584,568,0
1,227,600,568,0
1,227,584,568,0
1,227,600,584,0
1,227,617,584,0
1,227,633,584,0
1,211,600,584,0
1,211,617,584,0
1,211,633,584,0
1,194,617,584,0
1,211,633,568,0
1,211,617,568,0
1,211,633,584,0
1,194,617,584,0
1,194,633,568,0
1,211,617,584,0
1,211,617,568,0
1,178,633,584,0
1,227,633,584,0
1,211,617,568,0
1,211,617,568,0
1,211,617,584,0
1,194,617,584,0
1,194,633,584,0
1,194,617,584,0
1,194,617,568,0
1,194,600,584,0
1,211,600,568,0
1,211,600,552,0
1,194,600,584,0
1,211,600,552,0
1,211,617,568,0
1,227,600,568,0
1,194,633,584,0
1,194,617,584,0
1,194,584,584,0
1,211,617,584,0
1,194,600,600,0
1,194,617,617,0
1,211,633,584,0
1,227,617,617,0
1,227,649,617,0
1,243,633,617,0
1,243,665,617,0
1,227,633,633,0
1,243,665,633,0
1,227,649,649,0
1,211,633,633,0
1,194,665,617,0
1,194,649,633,0
1,178,649,617,0
1,194,649,617,0
1,194,617,600,0
1,146,649,584,0
1,97,633,568,0
1,129,633,600,0
1,211,600,552,0
1,146,584,552,0
1,146,552,552,0
1,194,584,552,0
1,243,568,552,0
1,243,600,552,0
1,227,584,568,0
1,227,600,535,0
1,243,600,568,0
1,259,584,535,0
1,292,584,552,0
1,292,600,535,0
1,259,600,552,0
1,194,649,535,0
1,146,698,568,0
1,146,682,552,0
1,162,665,552,0
1,113,665,584,0
1,81,682,552,0
1,146,698,568,0
1,211,698,584,0
1,243,682,600,0
1,243,698,600,0
1,243,665,600,0
1,259,633,568,0
1,259,633,568,0
1,276,633,584,0
1,276,633,600,0
1,259,633,600,0
1,259,649,600,0
1,243,649,600,0
1,227,633,600,0
1,178,649,600,0
1,162,633,584,0
1,129,617,600,0
1,129,649,617,0
1,97,649,600,0
1,81,665,600,0
1,113,649,617,0
1,129,617,568,0
1,113,584,552,0
1,113,552,552,0
1,194,568,535,0
1,211,584,552,0
1,259,617,568,0
1,259,617,552,0
1,276,600,535,0
1,276,600,535,0
1,308,600,552,0
1,259,600,552,0
1,292,633,552,0
1,227,633,568,0
1,178,617,584,0
1,162,600,568,0
1,48,600,552,0
1,97,600,584,0
1,178,617,633,0
1,211,633,649,0
1,194,600,617,0
1,194,600,600,0
1,227,600,600,0
1,259,617,633,0
1,292,617,600,0
1,259,617,600,0
1,259,633,617,0
1,243,633,600,0
1,243,617,600,0
1,227,633,600,0
1,227,633,617,0
1,194,649,600,0
1,162,633,617,0
1,129,633,617,0
1,81,617,600,0
1,81,633,649,0
1,146,633,633,0
1,146,600,568,0
1,113,617,584,0
1,129,584,584,0
1,178,584,568,0
1,227,584,568,0
1,243,584,568,0
1,227,584,568,0
1,211,600,535,0
1,227,584,535,0
1,227,568,552,0
1,227,584,552,0
1,292,600,552,0
1,243,617,552,0
1,227,600,568,0
1,227,600,552,0
1,211,600,584,0
1,129,633,552,0
1,113,682,552,0
1,178,633,617,0
1,227,568,649,0
1,211,568,617,0
1,178,552,617,0
1,194,584,600,0
1,227,600,617,0
1,259,600,617,0
1,259,633,633,0
1,243,617,617,0
1,243,633,633,0
1,227,633,649,0
1,227,617,633,0
1,211,600,617,0
1,178,649,600,0
1,113,617,600,0
1,113,617,617,0
1,146,617,617,0
1,129,600,617,0
1,81,649,633,0
1,178,600,600,0
1,211,584,568,0
1,162,600,584,0
1,162,600,584,0
1,178,584,552,0
1,194,552,552,0
1,211,552,568,0
1,211,584,535,0
1,194,584,519,0
1,194,584,535,0
1,194,600,535,0
1,243,584,552,0
1,259,584,568,0
1,276,617,552,0
1,243,600,568,0
1,227,584,568,0
1,227,600,584,0
1,113,584,568,0
1,129,600,568,0
1,162,617,600,0
1,178,617,633,0
1,194,633,649,0
1,194,617,617,0
1,243,600,600,0
1,243,600,584,0
1,227,617,584,0
1,227,633,600,0
1,227,649,600,0
1,211,633,600,0
1,227,649,600,0
1,227,617,633,0
1,227,617,617,0
1,194,633,617,0
1,146,682,600,0
1,146,633,633,0
1,146,600,617,0
1,81,633,617,0
1,97,617,633,0
1,162,600,584,0
1,162,584,584,0
1,146,584,584,0
1,113,584,568,0
1,146,584,552,0
1,211,568,552,0
1,227,568,552,0
1,227,600,552,0
1,243,584,552,0
1,243,584,552,0
1,276,600,535,0
1,292,568,552,0
1,243,600,552,0
1,243,600,552,0
1,227,617,552,0
1,178,600,568,0
1,81,584,568,0
1,129,600,600,0
1,178,617,600,0
1,162,633,633,0
1,178,633,617,0
1,178,600,600,0
1,243,584,617,0
1,276,584,600,0
1,243,617,584,0
1,243,633,617,0
1,211,633,617,0
1,227,633,617,0
1,243,633,617,0
1,211,617,617,0
1,178,617,617,0
1,129,633,600,0
1,146,649,617,0
1,113,633,617,0
1,64,649,649,0
1,113,633,633,0
1,178,600,584,0
1,146,600,584,0
1,146,584,568,0
1,146,600,568,0
1,194,584,552,0
1,227,584,552,0
1,211,584,535,0
1,211,568,535,0
1,211,568,535,0
1,211,568,535,0
1,243,584,535,0
1,227,617,552,0
1,243,600,535,0
1,211,600,552,0
1,211,584,552,0
1,227,600,568,0
1,146,600,568,0
1,129,584,568,0
1,227,584,584,0
1,227,617,633,0
1,194,633,617,0
1,194,617,584,0
1,211,600,617,0
1,227,584,617,0
1,243,617,617,0
1,227,633,617,0
1,211,617,617,0
1,227,617,633,0
1,227,617,633,0
1,211,633,633,0
1,178,649,633,0
1,178,633,633,0
1,146,633,617,0
1,162,633,600,0
1,81,649,617,0
1,48,633,633,0
1,162,600,600,0
1,146,568,568,0
1,113,600,584,0
1,146,600,584,0
1,178,584,568,0
1,194,600,535,0
1,194,584,552,0
1,178,584,535,0
1,194,552,519,0
1,227,568,535,0
1,259,600,535,0
1,276,568,519,0
1,259,600,535,0
1,194,600,568,0
1,211,584,552,0
1,227,617,552,0
1,162,617,584,0
1,97,600,568,0
1,194,584,584,0
1,243,633,617,0
1,227,600,633,0
1,162,665,617,0
1,129,600,600,0
1,227,617,617,0
1,243,584,600,0
1,243,649,633,0
1,243,649,617,0
1,227,649,617,0
1,227,649,633,0
1,227,633,600,0
1,211,633,617,0
1,194,649,617,0
1,162,633,617,0
1,129,633,600,0
1,97,649,584,0
1,32,649,584,0
1,97,633,584,0
1,146,600,568,0
1,113,600,552,0
1,129,568,552,0
1,97,568,519,0
1,211,389,470,0
1,227,568,552,0
1,211,584,552,0
1,227,584,535,0
1,243,600,552,0
1,259,600,552,0
1,292,584,552,0
1,308,617,568,0
1,292,600,552,0
1,243,600,584,0
1,227,600,568,0
1,211,584,552,0
1,129,600,568,0
1,64,600,568,0
1,113,600,552,0
1,113,617,584,0
1,113,617,584,0
1,129,649,552,0
1,178,600,535,0
1,178,584,568,0
1,243,600,568,0
1,259,649,568,0
1,243,617,568,0
1,243,649,568,0
1,243,633,568,0
1,259,617,584,0
1,211,649,600,0
1,194,633,617,0
1,146,633,617,0
1,162,617,633,0
1,81,633,665,0
1,48,633,682,0
1,113,600,617,0
1,146,552,617,0
1,129,568,633,0
1,129,568,584,0
1,162,568,584,0
1,178,552,600,0
1,162,568,552,0
1,178,600,584,0
1,227,568,535,0
1,276,568,535,0
1,292,600,568,0
1,308,584,568,0
1,276,584,552,0
1,292,617,552,0
1,259,649,584,0
1,211,584,584,0
1,162,584,568,0
1,32,600,535,0
1,97,617,584,0
1,194,633,633,0
1,162,617,633,0
1,162,617,617,0
1,194,600,584,0
1,162,600,568,0
1,194,568,584,0
1,211,617,584,0
1,243,649,568,0
1,243,600,568,0
1,243,633,584,0
1,243,633,584,0
